unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,pca_1,pca_2,tsne_1,tsne_2,final_stage,y_true,y_pred,prob_stage4,confidence
80,12,0.0039,0.0002,100.0,0.3512880562061014,0.4274809160305359,0.4285491419656786,1.0,0.2351532567049794,0.676470588235361,0.1857004205758627,0.3333333333333357,0.4914285714285711,0.1747325522159997,0.6845238095238528,0.2322523183318452,0.5410429744084979,0.4545454545454532,0.4880952380952372,0.3902959458205757,4,2,-0.0599728745388064,0.0853248086899253,5.461638,20.99119,4,4,3,0.46415538418261093,0.5057840303793962
80,53,-0.0008,-0.0001,100.0,0.407494145199081,0.3936191035427718,0.4494539781591236,1.0,0.2016283524904238,0.694117647058647,0.1932338124508987,0.3333333333333357,0.4228571428571435,0.1854304635761572,0.6726190476190368,0.2615916592445089,0.6945919845485307,0.3636363636363668,0.3452380952380913,0.4084794507839326,4,2,-0.1662940921075841,0.1468546714702164,-34.466503,23.591623,4,4,3,0.3875857350107066,0.6115782716214254
80,56,-0.0007,-0.0005,100.0,0.4660421545667361,0.3897044431395606,0.349297971918876,1.0,0.2102490421455947,0.6705882352939625,0.2063594768221079,0.3333333333333357,0.4742857142857168,0.1925624044829312,0.6964285714286689,0.2373343113113577,0.6308546595847417,0.4545454545454532,0.4107142857142811,0.4141386028388538,4,4,-0.1044225924054593,0.1254157517761821,-9.556656,28.333998,4,4,3,0.49241648454272907,0.5065611402579626
80,70,-0.004,-0.0003,100.0,0.484777517564396,0.4018398903895068,0.4282371294851792,1.0,0.1791187739463602,0.7117647058823877,0.199380690483899,0.3333333333333357,0.4342857142857177,0.2328069281711684,0.6964285714286689,0.2298423010425949,0.6516175760502172,0.3636363636363668,0.4583333333333286,0.4038408015585872,4,2,-0.1038935477628022,0.1127855000189435,-29.237574,19.312494,4,4,3,0.49620568277399374,0.4962777339725547
81,170,0.0033,0.0004,100.0,0.4473067915690762,0.4206302603249163,0.3686427457098276,0.8125,0.2533524904214559,0.6588235294116203,0.1911540416878523,0.3333333333333357,0.2742857142857176,0.2929190015282721,0.636904761904816,0.2042751611044124,0.6231289232254973,0.2727272727272734,0.5952380952380949,0.5364133964189648,4,1,-0.0954658569556927,-0.1790179704176996,-6.356134,-46.375866,4,4,2,0.48708189071793756,0.5126223080224215
81,178,0.0001,-0.0001,100.0,0.4004683840749123,0.2930123311802717,0.2542901716068613,0.8125,0.2725095785440601,0.6529411764706765,0.1618061653648794,0.3333333333333357,0.2571428571428598,0.2399388690779424,0.636904761904816,0.2155393723476635,0.5079671656204745,0.3636363636363668,0.6130952380952372,0.5664718433992029,2,1,-0.1173319748150849,-0.2922109446683288,-17.41784,-59.65292,2,2,4,0.669264520120122,0.669264520120122
81,183,-0.0021,0.0,100.0,0.2622950819672098,0.4619299275787867,0.3978159126365028,0.8125,0.2480842911877374,0.6529411764706765,0.2052502657484822,0.3333333333333357,0.3885714285714279,0.2409577177789081,0.6547619047621538,0.2171635144339063,0.4773056494447125,0.1818181818181798,0.5654761904761862,0.5724093144076434,2,2,-0.0801114669846663,-0.2313764427730118,-12.958473,-39.690434,2,2,4,0.6238612909185619,0.6238612909185619
81,189,-0.0022,-0.0003,100.0,0.3255269320843013,0.3456645136034453,0.3970358814352579,0.75,0.2533524904214559,0.6294117647057647,0.1686925174469635,0.3333333333333357,0.3371428571428616,0.2506367804381071,0.6428571428573377,0.1931157332215605,0.5420086914534075,0.4545454545454532,0.6488095238095184,0.4758326375359516,2,2,-0.0653405307667804,-0.1720368931146826,1.8519545,-74.75614,2,2,4,0.6806304396662617,0.6806304396662617
81,199,0.0032,-0.0002,100.0,0.1850117096018664,0.3693482090428688,0.3868954758190313,0.8125,0.2653256704980826,0.6529411764706765,0.1961917086472269,0.3333333333333357,0.2800000000000011,0.2720326031584328,0.6607142857144481,0.2417352124482619,0.5340415258329294,0.2727272727272734,0.5357142857142847,0.5454123759161327,4,1,-0.1243939969571417,-0.2628846918504665,-22.162615,-43.731953,4,4,2,0.40495921975969135,0.5945923719121925
81,201,0.0021,-0.0002,100.0,0.2786885245901374,0.358582892934038,0.2360374414976611,0.8125,0.2581417624521087,0.694117647058647,0.1894902250774137,0.3333333333333357,0.2342857142857184,0.2929190015282721,0.6547619047621538,0.1812752134960931,0.481892805408016,0.2727272727272734,0.6011904761904745,0.4955932832359231,4,1,-0.1418801303784769,-0.3372434093183932,-18.43369,-45.544502,4,4,2,0.3324205350431017,0.667539264332825
81,204,-0.0007,-0.0003,100.0,0.334894613583117,0.3319632021922096,0.4098283931357223,0.8125,0.2945402298850581,0.6588235294116203,0.1756713037851796,0.3333333333333357,0.2857142857142882,0.3020886398369846,0.6428571428573377,0.2047990779064292,0.518348623853214,0.2727272727272734,0.5238095238095184,0.4885425364133979,4,1,-0.1024229073574964,-0.2192606257030005,-10.840683,-51.40626,4,4,2,0.16083029274703173,0.8391069936120348
81,211,-0.0001,-0.0003,100.0,0.2295081967213263,0.4848306909375601,0.4488299531981248,0.8125,0.297892720306514,0.6647058823530188,0.2012755927346674,0.3333333333333357,0.2685714285714304,0.2817116658176246,0.6428571428573377,0.2149630638654542,0.5509415741187809,0.1818181818181798,0.5059523809523796,0.4661842471472326,4,2,-0.1224699826015405,-0.2015861941264326,-13.885558,-41.136692,4,4,2,0.49362603685701617,0.5063739631429837
81,216,0.0001,-0.0003,100.0,0.3747072599531691,0.4353102368369548,0.373010920436819,0.8125,0.2552681992337184,0.6647058823530188,0.1721588020520386,0.3333333333333357,0.2171428571428606,0.2837493632195631,0.6666666666669698,0.2408445538848411,0.492515692901982,0.2727272727272734,0.5178571428571388,0.5017163002133778,4,1,-0.1066302294804162,-0.2181213170771638,-17.119385,-48.93006,4,4,2,0.44878949424759895,0.5511705632770539
81,217,0.0005,0.0004,100.0,0.2833723653395736,0.4452926208651391,0.301872074882997,0.8125,0.321839080459771,0.6411764705881069,0.1661043582751773,0.3333333333333357,0.1657142857142872,0.2954661232806934,0.6666666666669698,0.2166395976318895,0.5120714630613215,0.2727272727272734,0.4940476190476168,0.5175804805640603,4,1,-0.1345761116522426,-0.2950631480680529,-16.701986,-47.702324,4,4,2,0.3295026238869791,0.6704694724881616
81,278,-0.0024,-0.0002,100.0,0.3747072599531691,0.4102564102564123,0.4009360374414967,0.8125,0.461685823754788,0.741176470588016,0.2459213384480278,0.3333333333333357,0.5485714285714316,0.4656138563423297,0.7559523809522943,0.2760517629800318,0.3981168517624311,0.6363636363636402,0.6904761904761862,0.5996845718526771,3,2,0.3878056201670123,-0.1569653434673872,38.534664,-66.99581,1,1,2,0.000755572812802844,0.8375265870213351
82,19,-0.0,-0.0003,100.0,0.2833723653395736,0.4194558622039537,0.289391575663025,0.9375,0.2782567049808406,0.6588235294116203,0.238387946572999,0.3333333333333357,0.3200000000000038,0.2888436067244022,0.6428571428573377,0.2070519201550738,0.4753742153549005,0.2727272727272734,0.4821428571428541,0.5154467019204034,4,1,-0.1030720692448343,-0.2167399433812828,-9.095133,-31.667032,4,4,2,0.4545369388329837,0.5452856961510412
82,36,-0.0004,0.0001,100.0,0.257611241217802,0.3669994128009399,0.2940717628705158,0.9375,0.3069923371647505,0.6588235294116203,0.1927254240421518,0.3333333333333357,0.1600000000000001,0.318899643402954,0.6964285714286689,0.2269083669513207,0.472718493481409,0.1818181818181798,0.5297619047619051,0.4923462287781817,4,1,-0.1525251039413631,-0.3450296800470698,-12.672269,-32.003765,4,4,2,0.13810941907195942,0.8617538366986529
82,51,0.0013,-0.0003,100.0,0.3114754098360492,0.3758073987081616,0.2563182527301073,0.9375,0.3103448275862099,0.6705882352939625,0.1291768729491167,0.3333333333333357,0.3828571428571443,0.3260315843097281,0.6785714285715585,0.2407397705244349,0.6084017382906843,0.1818181818181798,0.553571428571427,0.4841822061415719,4,1,-0.1207449510893008,-0.2212977713380223,-16.709774,-34.110405,4,4,2,0.2167261712043825,0.7831300565314372
82,217,0.0022,-0.0004,100.0,0.3747072599531691,0.4315913094539034,0.389079563182527,0.875,0.4856321839080451,0.7647058823527004,0.2802606646023022,0.3333333333333357,0.5200000000000031,0.531329597554766,0.7202380952380736,0.2881018494263117,0.3908739739256397,0.4545454545454532,0.6845238095238066,0.7395862324890992,3,2,0.405102786086108,-0.2758276152824007,42.442616,-53.565136,1,1,2,0.00021107423567689725,0.7055060741533322
82,221,-0.0015,0.0004,100.0,0.2810304449648697,0.3983166960266224,0.393915756630264,0.875,0.5272988505747129,0.7647058823527004,0.3001802467994636,0.3333333333333357,0.5257142857142867,0.516556291390728,0.7797619047619264,0.3098967883899988,0.3614196040560102,0.5454545454545467,0.6071428571428541,0.5841914834400228,3,2,0.3967471179122745,-0.2092760827705103,41.061596,-52.783028,1,1,2,0.0,0.5957826358662905
82,247,0.0039,0.0002,100.0,0.4613583138172998,0.6187120767273449,0.5202808112324497,0.875,0.6470306513409945,0.823529411764639,0.3370152978693852,0.6666666666666714,0.6171428571428628,0.6393275598573638,0.8214285714286689,0.3514957824697404,0.3150651859005293,0.7272727272727266,0.7857142857142847,0.75461545597922,0,0,0.8913637934635181,-0.1626039647396412,61.22219,3.2183425,0,0,1,0.0,0.9250907664133782
82,253,-0.0001,-0.0,100.0,0.5152224824355756,0.6238011352515187,0.5408736349453989,0.875,0.6628352490421463,0.823529411764639,0.3764385081111072,0.6666666666666714,0.6171428571428628,0.6561385634233297,0.8154761904763745,0.3870173416461426,0.3382423949782733,0.6363636363636402,0.7976190476190439,0.6607291956582273,0,0,0.8830605726882426,-0.1391179088955167,61.118755,4.4389353,0,0,1,0.0,0.640642549801409
84,101,0.0018,-0.0002,100.0,0.2974238875878257,0.3857897827363494,0.2887675507020262,0.75,0.2270114942528742,0.647058823529278,0.1477099413042495,0.3333333333333357,0.2514285714285762,0.2114111054508392,0.6428571428573377,0.2183685230785315,0.4591984548527286,0.3636363636363668,0.6428571428571388,0.5477317005288072,2,1,-0.1243323365441597,-0.3052470164125196,-19.384518,-64.861885,2,2,4,0.8828494579469209,0.8828494579469209
84,115,0.0017,0.0002,100.0,0.2693208430913216,0.4100606772362489,0.3113884555382213,0.8125,0.2590996168582364,0.6352941176469358,0.188242362619583,0.3333333333333357,0.2685714285714304,0.2649006622516552,0.6190476190474783,0.2009744852517414,0.4548527281506516,0.2727272727272734,0.5297619047619051,0.5226829947119391,4,1,-0.1366591382892907,-0.2825824949310029,-17.889841,-46.33418,4,4,2,0.46420670381707113,0.5357163284704552
84,117,-0.0005,-0.0005,100.0,0.241217798594846,0.2981013897044455,0.3029641185647413,0.75,0.2605363984674298,0.6352941176469358,0.199057170587416,0.3333333333333357,0.2742857142857176,0.219561895058586,0.6547619047621538,0.2071043118352804,0.481409946885563,0.4545454545454532,0.6428571428571388,0.5289915576584079,2,2,-0.1018405693209734,-0.2920161565702574,-19.458471,-63.566826,2,2,4,0.6283155938830456,0.6283155938830456
84,120,0.002,-0.0,100.0,0.3676814988290289,0.2528870620473675,0.2297971918876733,0.8125,0.2969348659003792,0.6235294117645935,0.1756713037851796,0.3333333333333357,0.2000000000000028,0.2720326031584328,0.6130952380954113,0.2120815214543867,0.515692901979719,0.3636363636363668,0.5654761904761862,0.5811299749512955,4,1,-0.1487386761536098,-0.3430169449444474,-16.911015,-59.749474,4,4,2,0.43786947321787495,0.5621055717683829
84,129,-0.0023,0.0004,100.0,0.3325526932084131,0.5159522411430828,0.2360374414976611,0.8125,0.2677203065134108,0.6588235294116203,0.1704949854416071,0.3333333333333357,0.2571428571428598,0.2608252674477818,0.6726190476190368,0.2074186619164848,0.484548527281504,0.3636363636363668,0.5238095238095184,0.5161888857964563,2,1,-0.0940863949274311,-0.2222013295833653,-7.633337,-78.64678,2,2,4,0.6889192017069551,0.6889192017069551
84,184,0.0006,-0.0001,100.0,0.4871194379390999,0.5453121941671597,0.4839313572542885,0.75,0.461685823754788,0.7705882352940989,0.2517446965845593,0.3333333333333357,0.4971428571428617,0.4544065206316894,0.75,0.3056006706135079,0.3973925639787552,0.6363636363636402,0.630952380952376,0.647277112904721,3,2,0.4416967168898087,-0.0848538764522462,37.236454,-64.46324,1,1,2,0.0006137241914320325,0.7309549416938477
84,207,0.0039,-0.0002,100.0,0.576112412177963,0.696222352710901,0.5829953198127917,0.8125,0.6652298850574709,0.8352941176469812,0.3774090678005208,0.6666666666666714,0.6971428571428575,0.6408558329088123,0.8452380952380736,0.3762246555247017,0.2933365523901479,0.3636363636363668,0.7261904761904745,0.6821597550793221,3,0,0.8677198239954107,-0.1497729521123365,57.871857,6.2222505,1,1,0,0.0,0.611690757864213
84,208,0.0025,-0.0002,100.0,0.456674473067892,0.6506165590135033,0.5439937597503892,0.8125,0.6580459770114935,0.8529411764704946,0.3689513333641372,0.6666666666666714,0.6285714285714299,0.705043301069793,0.875,0.3996961282548312,0.3937711250603577,0.5454545454545467,0.6607142857142847,0.7458020224510626,3,0,0.8706067977963059,-0.1464362436170898,54.528946,2.5636213,1,1,0,0.0,0.64
88,104,0.0009,0.0002,100.0,0.2716627634660256,0.4509688784497925,0.3811232449297961,0.75,0.2255747126436809,0.6588235294116203,0.1857004205758627,0.3333333333333357,0.3200000000000038,0.2654100866021416,0.6190476190474783,0.2055849531094438,0.478995654273298,0.3636363636363668,0.5833333333333286,0.5209203080063105,2,2,-0.0732152002602233,-0.2108324009840281,-3.5394185,-71.72064,2,2,4,0.5007155825304827,0.5007155825304827
88,127,-0.0007,-0.0004,100.0,0.2857142857142776,0.3503621060872994,0.2095163806552271,0.75,0.2691570881226077,0.6588235294116203,0.191754864352724,0.3333333333333357,0.3142857142857167,0.2536933265410077,0.6011904761905953,0.219887881804361,0.4461612747465011,0.3636363636363668,0.5119047619047592,0.5668429353372311,2,1,-0.1193918153090554,-0.3047670316138704,-17.705309,-73.35264,2,2,4,0.6470935914849429,0.6470935914849429
88,131,0.002,0.0005,100.0,0.4168618266978967,0.4034057545507963,0.3689547581903269,0.75,0.2332375478927204,0.6529411764706765,0.1710033738503469,0.3333333333333357,0.2685714285714304,0.2496179317371343,0.636904761904816,0.1983549012416787,0.491067117334623,0.2727272727272734,0.5833333333333286,0.6688004453103247,2,2,-0.0794131032055605,-0.277914932929777,-19.804518,-49.32118,2,2,4,0.619894456143564,0.619894456143564
88,135,0.0001,0.0001,100.0,0.407494145199081,0.4997064004697584,0.3692667706708263,0.75,0.2533524904214559,0.6529411764706765,0.1680454776540187,0.3333333333333357,0.302857142857146,0.2399388690779424,0.6428571428573377,0.2056897364698429,0.5557701593433109,0.2727272727272734,0.6547619047619051,0.510344187772521,2,2,-0.0771673541984183,-0.1967750105675024,-7.1821527,-47.23206,2,2,4,0.7800612919607621,0.7800612919607621
88,138,-0.0017,-0.0,100.0,0.407494145199081,0.4263065179095697,0.2045241809672404,0.75,0.2294061302681989,0.6294117647057647,0.1851920321671158,0.3333333333333357,0.3314285714285745,0.2633723892002066,0.6488095238096321,0.1982501178812796,0.4707870593916006,0.3636363636363668,0.5119047619047592,0.6506169403469713,2,2,-0.0811530573353178,-0.259153657543536,-5.537008,-78.43996,2,2,4,0.5718693448981053,0.5718693448981053
88,139,0.0019,-0.0002,100.0,0.2716627634660256,0.5284791544333522,0.2653666146645861,0.75,0.2351532567049794,0.647058823529278,0.191754864352724,0.3333333333333357,0.3371428571428616,0.2608252674477818,0.6071428571428896,0.2138628385812282,0.540318686624822,0.3636363636363668,0.5952380952380949,0.5877168568512872,2,1,-0.0751337462287613,-0.2336421382651619,-2.6328657,-76.84938,2,2,4,0.6825616244811176,0.6825616244811176
88,146,-0.001,0.0004,100.0,0.3676814988290289,0.3108240360148784,0.266146645865831,0.75,0.2476053639846718,0.647058823529278,0.1949438461893962,0.3333333333333357,0.302857142857146,0.2847682119205288,0.6666666666669698,0.2111384712107664,0.5074843070980215,0.3636363636363668,0.5892857142857082,0.4748121347063723,4,2,-0.1083711968433376,-0.2497081916924576,2.091981,-67.302086,4,4,2,0.42042168239229377,0.5794860889896841
88,149,0.0027,-0.0002,100.0,0.3700234192037328,0.426697983949893,0.3956318252730106,0.8125,0.2562260536398497,0.6411764705881069,0.1962841429033588,0.3333333333333357,0.3142857142857167,0.2740703005603642,0.6547619047621538,0.221250065489599,0.5613230323515204,0.4545454545454532,0.4880952380952372,0.4823267464514345,2,2,-0.0632451272345104,-0.0783472030737758,2.7333894,-75.27825,2,2,4,0.7071618413230493,0.7071618413230493
88,163,-0.0021,0.0004,100.0,0.2833723653395736,0.4310041103934239,0.3917316692667718,0.75,0.3007662835249043,0.6352941176469358,0.1590793548088882,0.3333333333333357,0.2857142857142882,0.2995415180845633,0.6488095238096321,0.1903913658510987,0.5516658619024639,0.3636363636363668,0.4583333333333286,0.4552370349754149,4,1,-0.1057026844017918,-0.156854920626412,-7.545161,-72.02453,4,4,2,0.49129180526250016,0.5087017993165871
88,166,0.0016,-0.0002,100.0,0.3067915690866414,0.5599921706791946,0.342901716068642,0.75,0.2581417624521087,0.6529411764706765,0.1748393954799638,0.3333333333333357,0.2057142857142864,0.2246561385634216,0.6309523809522943,0.2249698747838806,0.5154514727184925,0.3636363636363668,0.5892857142857082,0.5603488264217482,2,2,-0.0861593408243914,-0.2321635295672274,-2.719901,-75.46293,2,2,4,0.6901624202684684,0.6901624202684684
88,167,0.0003,-0.0004,100.0,0.2154566744730459,0.4036014875709561,0.3265210608424347,0.75,0.2380268199233732,0.6588235294116203,0.1649489300734856,0.3333333333333357,0.3714285714285772,0.2654100866021416,0.6785714285715585,0.2160108974694807,0.4444712699179156,0.4545454545454532,0.4702380952380913,0.4864087577697376,2,1,-0.0750138958072439,-0.1686935179387214,4.710679,-80.17953,2,2,4,0.6351202139741278,0.6351202139741278
88,173,-0.0021,0.0003,100.0,0.3840749414519848,0.4129966725386609,0.3461778471138856,0.75,0.2840038314176212,0.6588235294116203,0.2037251005222486,0.3333333333333357,0.2971428571428589,0.2501273560876171,0.6785714285715585,0.2165348142714904,0.5934331240946413,0.4545454545454532,0.6071428571428541,0.4460525095092329,2,1,-0.0571823215925524,-0.1298903572674039,1.1463618,-75.22443,2,2,4,0.5504671580197078,0.5504671580197078
88,175,0.0011,0.0003,100.0,0.2622950819672098,0.2934037972205914,0.4098283931357223,0.75,0.2619731800766303,0.6411764705881069,0.1805241022322903,0.3333333333333357,0.3142857142857167,0.2924095771777892,0.6666666666669698,0.2125530465761969,0.5265572187349115,0.2727272727272734,0.5654761904761862,0.4784302811021454,4,1,-0.1211849037700076,-0.2481834124823003,-18.394016,-49.875473,4,4,2,0.3368415706873733,0.6631106136859342
88,177,-0.0013,0.0,100.0,0.379391100702577,0.3435114503816798,0.3547581903276118,0.75,0.2543103448275836,0.6411764705881069,0.1832509127882744,0.3333333333333357,0.2971428571428589,0.2435048395313259,0.6666666666669698,0.2073662702362853,0.4881699661999015,0.2727272727272734,0.6249999999999964,0.500695797383802,2,1,-0.1057220159802494,-0.2594159072695645,-19.985083,-51.38264,2,2,4,0.691533609252147,0.691533609252147
88,182,-0.0017,-0.0004,100.0,0.4004683840749123,0.4028185554903132,0.2655226209048358,0.75,0.2605363984674298,0.6705882352939625,0.2048805287239403,0.3333333333333357,0.1885714285714321,0.3148242485990842,0.6488095238096321,0.2430450044532861,0.5318686624818945,0.3636363636363668,0.4702380952380913,0.5357639855274137,4,2,-0.1110249609190789,-0.2393614209459922,-15.619964,-78.03862,4,4,2,0.4168869703598107,0.5826927288222318
88,184,0.0003,0.0003,100.0,0.3981264637002084,0.2855744764141725,0.3547581903276118,0.75,0.2763409961685816,0.6588235294116203,0.1853306835513208,0.3333333333333357,0.3428571428571452,0.2944472745797206,0.6547619047621538,0.2557761827421743,0.5509415741187809,0.3636363636363668,0.5357142857142847,0.4409499953613505,4,2,-0.0861244028620824,-0.1642756530273568,1.2731029,-66.89796,4,4,2,0.3656398761278859,0.6341405414873906
88,187,0.0008,-0.0004,100.0,0.3606557377049171,0.2804854178900022,0.4678627145085805,0.75,0.277777777777775,0.647058823529278,0.1854231178074599,0.3333333333333357,0.3428571428571452,0.2633723892002066,0.6666666666669698,0.2135484885000238,0.5236600676001935,0.3636363636363668,0.4940476190476168,0.5058910845161897,2,1,-0.0757803505297394,-0.1456865312341579,0.1958707,-70.511696,2,2,4,0.5192185264944951,0.5192185264944951
88,199,-0.0022,-0.0001,100.0,0.257611241217802,0.4182814640829946,0.2527301092043679,0.75,0.2993295019157109,0.647058823529278,0.2074224707676677,0.3333333333333357,0.3771428571428608,0.2868059093224637,0.6488095238096321,0.2185256981191372,0.5475615644616134,0.2727272727272734,0.5059523809523796,0.4613600519528731,4,1,-0.1179717821198087,-0.2236859032495943,-11.119623,-47.67441,4,4,2,0.44972953059136767,0.5502704694086324
88,265,-0.002,-0.0003,100.0,0.4355971896955566,0.5382658054413767,0.51170046801872,0.6875,0.4444444444444428,0.7352941176470722,0.2923233350279588,0.3333333333333357,0.5142857142857196,0.4584819154355557,0.7440476190474783,0.2867396657410737,0.3860453887011097,0.5454545454545467,0.7142857142857117,0.5607199183597764,3,2,0.4132337824397727,-0.1291025556582085,37.12542,-64.20893,1,1,2,0.0006753802963607097,0.7204860872142734
88,300,0.0006,0.0003,100.0,0.4707259953161724,0.6142102172636541,0.6982839313572526,0.6875,0.6312260536398462,0.8588235294116657,0.3860516707491754,0.6666666666666714,0.5771428571428601,0.6444218033621993,0.8511904761905953,0.3674752449311,0.2747464992757109,0.6363636363636402,0.6547619047619051,0.635587716856854,0,0,0.8715643583826718,-0.0977881140705043,51.623447,4.921966,0,0,1,0.0,0.5599535789641025
89,125,0.0005,-0.0003,100.0,0.257611241217802,0.4120180074378545,0.3736349453978143,0.875,0.2485632183908031,0.6882352941177032,0.1700328141609262,0.3333333333333357,0.2742857142857176,0.2419765664798774,0.6666666666669698,0.2063708283124583,0.5060357315306625,0.3636363636363668,0.553571428571427,0.5775118285555259,2,1,-0.0884547378631142,-0.2131150613740314,-7.168063,-64.552765,2,2,4,0.7447896015703865,0.7447896015703865
89,132,0.0039,0.0003,100.0,0.3231850117095973,0.3693482090428688,0.3975039001560034,0.875,0.2432950191570917,0.647058823529278,0.1866709802652906,0.3333333333333357,0.2914285714285753,0.2745797249108506,0.6488095238096321,0.2254937915858974,0.5050700144857565,0.2727272727272734,0.5654761904761862,0.5250950923091224,4,1,-0.104736550193212,-0.2169707537451239,-14.079482,-49.69776,4,4,2,0.4241659824083438,0.5757463738049033
89,136,0.0002,0.0001,100.0,0.2154566744730459,0.4523390095909185,0.3953198127925112,0.875,0.2921455938697335,0.6705882352939625,0.1835744326847574,0.3333333333333357,0.2114285714285735,0.2883341823739158,0.6190476190474783,0.2372819196311582,0.5113471752776455,0.1818181818181798,0.553571428571427,0.5439280081640234,4,1,-0.1264979374550643,-0.2995958677680517,-12.799353,-37.48018,4,4,2,0.35386988016331694,0.6460261329187027
89,139,0.0003,0.0003,100.0,0.2529274004683657,0.2399686827167748,0.3060842433697353,0.875,0.2844827586206868,0.6647058823530188,0.1779359430604969,0.3333333333333357,0.302857142857146,0.294956698930207,0.625,0.1930109498611614,0.5014485755673626,0.2727272727272734,0.4999999999999964,0.506447722423232,4,1,-0.1627171735674817,-0.2836328436929959,-25.897621,-39.566517,4,4,2,0.4807478738191775,0.5191314529490062
89,172,-0.0006,0.0003,100.0,0.3419203747072572,0.5815228028968491,0.513260530421217,0.875,0.459770114942529,0.741176470588016,0.2903359985210443,0.3333333333333357,0.4114285714285728,0.4865002547121761,0.7142857142857792,0.2812385393199506,0.4384355383872531,0.5454545454545467,0.7857142857142847,0.6653678448835691,3,2,0.4152443152227087,-0.1978488514461516,43.645542,-56.220867,1,1,2,0.0006272041323100619,0.7748174273622427
